충전소명,이용시간,충전기타입,주소,운영기관명,경도,위도,충전기ID,충전용량,시설_구분(대),시설_구분(소),시군구,데이터기준일자
밀양시립노인요양원,평일 09:00~18:00,AC완속,경상남도 밀양시 산외면 금곡1길 40(896 밀양시립노인요양원),LG유플러스,128.8287736,35.51058505,01,7kW,기타시설,기타,밀양시 ,2024-03-14
밀양시립노인요양원,평일 09:00~18:00,AC완속,경상남도 밀양시 산외면 금곡1길 40(896 밀양시립노인요양원),LG유플러스,128.8287736,35.51058505,02,7kW,기타시설,기타,밀양시 ,2024-03-14
밀양중앙새마을금고,24시간 이용가능,AC완속,경상남도 밀양시 상남면 밀양대로 1503(예림리 876-6),LG유플러스,128.758482,35.4657725,01,7kW,공동주택시설,아파트,밀양시 ,2024-03-14
배종프라임,평일 09:00~18:00,AC완속,경상남도 진주시 사들로123번길 40(225-4 배종프라임),LG유플러스,128.1441875,35.17997408,01,7kW,기타시설,기타,진주시 ,2024-03-14
배종프라임,평일 09:00~18:00,AC완속,경상남도 진주시 사들로123번길 40(225-4 배종프라임),LG유플러스,128.1441875,35.17997408,02,7kW,기타시설,기타,진주시 ,2024-03-14
배종프라임,평일 09:00~18:00,AC완속,경상남도 진주시 사들로123번길 40(225-4 배종프라임),LG유플러스,128.1441875,35.17997408,03,7kW,기타시설,기타,진주시 ,2024-03-14
백동마이웨이아파트,24시간 이용가능,AC완속,경상남도 거제시 옥포대첩로2길 18(538-6 백동마이웨이),LG유플러스,128.6891997,34.891813,01,7kW,공동주택시설,아파트,거제시 ,2024-03-14
백동마이웨이아파트,24시간 이용가능,AC완속,경상남도 거제시 옥포대첩로2길 18(538-6 백동마이웨이),LG유플러스,128.6891997,34.891813,02,7kW,공동주택시설,아파트,거제시 ,2024-03-14
범어고등학교,24시간 이용가능,AC완속,경상남도 양산시 물금읍 신주로 88(2712-7 범어고등학교),LG유플러스,129.0184709,35.32971498,01,7kW,교육문화시설,학교,양산시 ,2024-03-14
보보스존,09:00~18:00,AC완속,경상남도 창원시 마산회원구 3·15대로 736지하 6층 주차장,LG유플러스,128.6107532,35.19869746,01,7kW,상업시설,마트(쇼핑몰),창원시 ,2024-03-14
보보스존,09:00~18:00,AC완속,경상남도 창원시 마산회원구 3·15대로 736지하 6층 주차장,LG유플러스,128.6107532,35.19869746,02,7kW,상업시설,마트(쇼핑몰),창원시 ,2024-03-14
보보스존,09:00~18:00,AC완속,경상남도 창원시 마산회원구 3·15대로 736지하 6층 주차장,LG유플러스,128.6107532,35.19869746,03,7kW,상업시설,마트(쇼핑몰),창원시 ,2024-03-14
보보스존,09:00~18:00,AC완속,경상남도 창원시 마산회원구 3·15대로 736지하 6층 주차장,LG유플러스,128.6107532,35.19869746,04,7kW,상업시설,마트(쇼핑몰),창원시 ,2024-03-14
부민그린타워,24시간 이용가능,AC완속,경상남도 밀양시 창밀로 3566-8(437-1 부민그린타워),LG유플러스,128.7367466,35.50344951,01,7kW,공동주택시설,사업장(사옥),밀양시 ,2024-03-14
부민그린타워,24시간 이용가능,AC완속,경상남도 밀양시 창밀로 3566-8(437-1 부민그린타워),LG유플러스,128.7367466,35.50344951,02,7kW,공동주택시설,사업장(사옥),밀양시 ,2024-03-14
부민그린타워,24시간 이용가능,AC완속,경상남도 밀양시 창밀로 3566-8(437-1 부민그린타워),LG유플러스,128.7367466,35.50344951,03,7kW,공동주택시설,사업장(사옥),밀양시 ,2024-03-14
부전타워,24시간 이용가능,AC완속,경상남도 밀양시 가곡벚꽃길 7(728-2 부전타워),LG유플러스,128.7620517,35.47975729,01,7kW,공동주택시설,사업장(사옥),밀양시 ,2024-03-14
부전타워,24시간 이용가능,AC완속,경상남도 밀양시 가곡벚꽃길 7(728-2 부전타워),LG유플러스,128.7620517,35.47975729,02,7kW,공동주택시설,사업장(사옥),밀양시 ,2024-03-14
북정동원아파트,24시간 이용가능,AC완속,경상남도 양산시 북정로 116(437 양산동원타운),LG유플러스,129.0502805,35.36114351,01,7kW,공동주택시설,아파트,양산시 ,2024-03-14
